event_date,user_pseudo_id,country,device_category,first_arrival_time,first_purchase_time,duration_to_purchase_minutes
2020-11-07,28750238.4461447,Turkey,mobile,2020-11-07 10:52:48.914017 UTC,2020-11-07 11:22:07.841906 UTC,29.3
2020-11-07,20578333.934849,United States,mobile,2020-11-07 03:51:26.703125 UTC,2020-11-07 04:19:33.766803 UTC,28.12
2020-11-07,3958686.60873094,Hong Kong,mobile,2020-11-07 00:06:38.074643 UTC,2020-11-07 00:31:38.822856 UTC,25.0
2020-11-07,55795512.5087892,South Korea,desktop,2020-11-07 07:17:02.050260 UTC,2020-11-07 07:41:28.851862 UTC,24.43
2020-11-07,7410716.27469431,United States,desktop,2020-11-07 02:13:53.758732 UTC,2020-11-07 02:37:10.790605 UTC,23.28
2020-11-07,5006017.95272282,Taiwan,mobile,2020-11-07 00:33:10.318335 UTC,2020-11-07 00:56:00.189676 UTC,22.82
2020-11-07,6339343.88382161,Turkey,desktop,2020-11-07 21:42:41.990180 UTC,2020-11-07 22:03:10.056481 UTC,20.47
2020-11-07,5054587697.50129,Mexico,desktop,2020-11-07 08:07:12.899628 UTC,2020-11-07 08:26:51.358168 UTC,19.63
2020-11-07,29984667.0363731,United States,desktop,2020-11-07 01:08:06.562606 UTC,2020-11-07 01:25:06.264853 UTC,16.98
2020-11-07,3171793.2248385,United States,mobile,2020-11-07 08:31:58.915106 UTC,2020-11-07 08:48:28.846315 UTC,16.48
2020-11-07,7337320.60993597,United States,desktop,2020-11-07 20:17:01.377432 UTC,2020-11-07 20:32:40.072523 UTC,15.63
2020-11-07,1674464967.3081,Hungary,mobile,2020-11-07 17:24:45.625649 UTC,2020-11-07 17:39:54.152022 UTC,15.13
2020-11-07,4479256.63160642,United States,desktop,2020-11-07 13:43:47.252099 UTC,2020-11-07 13:56:21.619368 UTC,12.57
2020-11-07,2227109.38666866,United States,desktop,2020-11-07 00:19:34.712107 UTC,2020-11-07 00:31:41.189094 UTC,12.1
2020-11-07,6147800.25222406,United States,desktop,2020-11-07 16:51:49.848191 UTC,2020-11-07 17:03:17.765004 UTC,11.45
2020-11-07,21387540.3778769,United States,desktop,2020-11-07 15:13:54.481880 UTC,2020-11-07 15:24:31.267044 UTC,10.6
2020-11-07,81691186.8329038,India,desktop,2020-11-07 00:28:59.066546 UTC,2020-11-07 00:37:57.817070 UTC,8.97
2020-11-07,4710634349.70979,India,mobile,2020-11-07 04:56:58.285124 UTC,2020-11-07 05:04:20.555874 UTC,7.37
2020-11-07,6897445.12107452,Singapore,desktop,2020-11-07 14:48:11.324773 UTC,2020-11-07 14:55:07.197921 UTC,6.92
2020-11-07,4339400.4609618,United States,desktop,2020-11-07 16:00:05.457762 UTC,2020-11-07 16:06:51.932182 UTC,6.77
2020-11-07,1270280.90407244,United States,mobile,2020-11-07 07:12:47.755231 UTC,2020-11-07 07:17:36.374933 UTC,4.8
2020-11-07,3855098781.88715,India,mobile,2020-11-07 06:20:43.315088 UTC,2020-11-07 06:22:21.399299 UTC,1.63
2020-11-08,35949966.2815169,Australia,desktop,2020-11-08 04:18:36.947170 UTC,2020-11-08 22:58:55.949085 UTC,1120.32
2020-11-08,2113325.1940945,United States,mobile,2020-11-08 08:06:38.298188 UTC,2020-11-08 15:17:32.679874 UTC,430.9
2020-11-08,34044207.6843308,United States,mobile,2020-11-08 21:32:48.349345 UTC,2020-11-08 23:18:29.030879 UTC,105.67
2020-11-08,49774767.6772681,India,desktop,2020-11-08 22:45:17.938506 UTC,2020-11-08 23:38:59.840955 UTC,53.68
2020-11-08,3529297.92104631,Bahrain,desktop,2020-11-08 18:52:56.789227 UTC,2020-11-08 19:46:29.113318 UTC,53.53
2020-11-08,5546335.57337107,Poland,mobile,2020-11-08 03:42:35.231143 UTC,2020-11-08 04:20:21.736786 UTC,37.77
2020-11-08,52477754.7563467,United States,mobile,2020-11-08 10:58:34.757027 UTC,2020-11-08 11:29:39.204062 UTC,31.07
2020-11-08,23188793.3504076,Canada,desktop,2020-11-08 06:14:05.169184 UTC,2020-11-08 06:43:05.875279 UTC,29.0
2020-11-08,49793755.7550891,Greece,desktop,2020-11-08 08:10:33.871141 UTC,2020-11-08 08:35:53.856144 UTC,25.32
2020-11-08,2220756.167962,United States,desktop,2020-11-08 19:47:12.843900 UTC,2020-11-08 20:12:17.388153 UTC,25.07
2020-11-08,2897030438.41111,Ireland,desktop,2020-11-08 01:45:45.141572 UTC,2020-11-08 02:10:12.157864 UTC,24.45
2020-11-08,56110190.2206479,United States,desktop,2020-11-08 21:29:56.165184 UTC,2020-11-08 21:50:53.578764 UTC,20.95
2020-11-08,13965501.3079306,United States,tablet,2020-11-08 04:38:48.089630 UTC,2020-11-08 04:58:43.026481 UTC,19.9
2020-11-08,5113443.53871522,United States,desktop,2020-11-08 13:43:42.796446 UTC,2020-11-08 14:00:45.369847 UTC,17.03
2020-11-08,75212332.0462614,Poland,mobile,2020-11-08 09:08:03.840018 UTC,2020-11-08 09:24:33.482077 UTC,16.48
2020-11-08,28488428.3107136,United States,desktop,2020-11-08 13:53:18.909640 UTC,2020-11-08 14:09:48.364113 UTC,16.48
2020-11-08,63566671.0624139,India,desktop,2020-11-08 07:59:52.156308 UTC,2020-11-08 08:15:01.319229 UTC,15.15
2020-11-08,3321484.61840987,United States,desktop,2020-11-08 03:15:16.777915 UTC,2020-11-08 03:25:56.863948 UTC,10.67
2020-11-08,8397059.86349465,United States,mobile,2020-11-08 21:58:20.040543 UTC,2020-11-08 22:08:29.686761 UTC,10.15
2020-11-08,6311586.54495585,United States,mobile,2020-11-08 01:04:24.343388 UTC,2020-11-08 01:14:28.129387 UTC,10.05
2020-11-08,6997954.06571352,United States,mobile,2020-11-08 10:43:45.944873 UTC,2020-11-08 10:53:48.324170 UTC,10.03
2020-11-08,8198859.37788294,India,mobile,2020-11-08 19:53:36.409515 UTC,2020-11-08 20:03:11.081109 UTC,9.57
2020-11-08,14319429.38486,India,mobile,2020-11-08 00:45:37.329447 UTC,2020-11-08 00:54:05.113623 UTC,8.45
2020-11-08,6731649.23979487,Portugal,mobile,2020-11-08 15:59:03.644424 UTC,2020-11-08 16:07:12.698580 UTC,8.15
2020-11-08,38963130.1006713,United States,mobile,2020-11-08 13:47:08.225058 UTC,2020-11-08 13:55:00.563549 UTC,7.87
2020-11-08,4376619.99582219,China,desktop,2020-11-08 07:46:08.387078 UTC,2020-11-08 07:53:44.188984 UTC,7.58
2020-11-08,25454947.3736396,United States,mobile,2020-11-08 02:14:22.102551 UTC,2020-11-08 02:19:56.301763 UTC,5.57
2020-11-08,21404027.8691114,United States,mobile,2020-11-08 02:26:32.217430 UTC,2020-11-08 02:31:31.340104 UTC,4.98
2020-11-08,5940658266.34552,India,tablet,2020-11-08 12:34:44.690035 UTC,2020-11-08 12:39:26.289673 UTC,4.68
2020-11-08,77374057.3149574,United States,desktop,2020-11-08 13:52:53.127155 UTC,2020-11-08 13:56:47.119929 UTC,3.88
2020-11-08,2353041.18371864,United States,mobile,2020-11-08 07:52:12.408974 UTC,2020-11-08 07:54:52.767724 UTC,2.67
2020-11-09,59431741.0928386,Singapore,mobile,2020-11-09 05:48:51.631320 UTC,2020-11-09 20:17:56.320867 UTC,869.07
2020-11-09,58104072.2659495,(not set),mobile,2020-11-09 06:08:34.935655 UTC,2020-11-09 18:02:45.565503 UTC,714.17
2020-11-09,6086858.94404067,India,mobile,2020-11-09 17:49:38.193304 UTC,2020-11-09 23:01:45.243850 UTC,312.12
2020-11-09,75317932.0666442,Canada,mobile,2020-11-09 03:20:59.868297 UTC,2020-11-09 06:26:04.723895 UTC,185.07
2020-11-09,6809600.25787672,Canada,desktop,2020-11-09 13:33:24.854801 UTC,2020-11-09 16:05:33.721510 UTC,152.13
2020-11-09,62700534.0597733,Canada,mobile,2020-11-09 09:11:17.371504 UTC,2020-11-09 11:04:56.287693 UTC,113.63
2020-11-09,1189643.66533128,United States,mobile,2020-11-09 18:59:43.353566 UTC,2020-11-09 20:39:27.887950 UTC,99.73
2020-11-09,5788686572.59815,Brazil,mobile,2020-11-09 20:09:13.781427 UTC,2020-11-09 21:39:30.942819 UTC,90.28
2020-11-09,18724686.8012593,United Kingdom,desktop,2020-11-09 22:31:49.401985 UTC,2020-11-09 23:50:55.535978 UTC,79.1
2020-11-09,81824760.1222124,Russia,mobile,2020-11-09 08:09:33.758315 UTC,2020-11-09 08:48:57.567124 UTC,39.38
2020-11-09,3444436.25859493,United States,desktop,2020-11-09 09:47:07.887450 UTC,2020-11-09 10:21:02.285575 UTC,33.9
2020-11-09,38054334.2240709,Finland,mobile,2020-11-09 21:30:04.822303 UTC,2020-11-09 21:59:02.829420 UTC,28.97
2020-11-09,5833707.46407957,Netherlands,desktop,2020-11-09 23:27:04.031955 UTC,2020-11-09 23:54:20.970393 UTC,27.27
2020-11-09,7316230097.20705,Brazil,mobile,2020-11-09 16:35:48.188243 UTC,2020-11-09 17:02:03.404800 UTC,26.25
2020-11-09,6212731.00094218,Brazil,mobile,2020-11-09 01:38:32.249851 UTC,2020-11-09 02:04:19.473878 UTC,25.78
2020-11-09,4067712.13648741,India,desktop,2020-11-09 11:30:12.753479 UTC,2020-11-09 11:54:13.947595 UTC,24.02
2020-11-09,558932409.306639,Greece,desktop,2020-11-09 23:23:06.228494 UTC,2020-11-09 23:43:51.238260 UTC,20.75
2020-11-09,41405209.590228,Italy,mobile,2020-11-09 20:15:12.434192 UTC,2020-11-09 20:34:19.719583 UTC,19.12
2020-11-09,5565016.9227598,India,desktop,2020-11-09 21:30:06.475174 UTC,2020-11-09 21:48:52.108982 UTC,18.75
2020-11-09,7711053.07092275,Colombia,desktop,2020-11-09 10:10:59.964652 UTC,2020-11-09 10:24:30.227837 UTC,13.5
2020-11-09,1587754.21577316,United States,desktop,2020-11-09 08:11:30.239203 UTC,2020-11-09 08:23:57.056985 UTC,12.43
2020-11-09,6510035.05294639,Germany,desktop,2020-11-09 20:02:58.044692 UTC,2020-11-09 20:14:55.888838 UTC,11.95
2020-11-09,8245686.11334382,United States,desktop,2020-11-09 18:23:51.208548 UTC,2020-11-09 18:34:53.552209 UTC,11.03
2020-11-09,31940764.0532258,Singapore,desktop,2020-11-09 04:44:57.070991 UTC,2020-11-09 04:55:04.479252 UTC,10.12
2020-11-09,56113571.7461187,Indonesia,desktop,2020-11-09 23:19:00.495532 UTC,2020-11-09 23:29:06.783988 UTC,10.1
2020-11-09,16477800.9247058,Poland,desktop,2020-11-09 23:00:35.776969 UTC,2020-11-09 23:10:31.322603 UTC,9.92
2020-11-09,7528628.46088069,Japan,mobile,2020-11-09 10:13:00.680747 UTC,2020-11-09 10:21:33.484224 UTC,8.53
2020-11-09,1451078.8215732,Spain,desktop,2020-11-09 11:00:16.951829 UTC,2020-11-09 11:08:26.841419 UTC,8.15
2020-11-09,3683946.70063564,United States,mobile,2020-11-09 10:55:22.790830 UTC,2020-11-09 11:03:13.081597 UTC,7.83
2020-11-09,53850146.2835026,United States,desktop,2020-11-09 00:03:58.497361 UTC,2020-11-09 00:11:02.747383 UTC,7.07
2020-11-09,5444054.02992065,United States,desktop,2020-11-09 00:21:31.289341 UTC,2020-11-09 00:28:02.857444 UTC,6.52
2020-11-09,75946438.5225154,United States,mobile,2020-11-09 07:23:50.355070 UTC,2020-11-09 07:29:41.871558 UTC,5.85
2020-11-09,20492746.1993325,United States,desktop,2020-11-09 12:14:40.636373 UTC,2020-11-09 12:20:14.728416 UTC,5.57
2020-11-09,4511811.39905984,United States,mobile,2020-11-09 11:59:10.473871 UTC,2020-11-09 12:04:40.162402 UTC,5.48
2020-11-09,5693966.54899466,Mexico,desktop,2020-11-09 21:31:13.539984 UTC,2020-11-09 21:36:10.227393 UTC,4.93
2020-11-09,4173503.53660022,Hong Kong,desktop,2020-11-09 21:24:19.199766 UTC,2020-11-09 21:28:58.347446 UTC,4.65
2020-11-09,74576246.9093845,United States,mobile,2020-11-09 21:11:58.249083 UTC,2020-11-09 21:16:32.051133 UTC,4.55
2020-11-09,4618534.63199903,Canada,desktop,2020-11-09 03:57:40.189960 UTC,2020-11-09 04:02:12.900422 UTC,4.53
2020-11-09,7124838.02285093,(not set),desktop,2020-11-09 15:31:44.010158 UTC,2020-11-09 15:36:09.917828 UTC,4.42
2020-11-09,13043200.8424953,United States,desktop,2020-11-09 03:22:20.558752 UTC,2020-11-09 03:25:52.744552 UTC,3.53
2020-11-10,48981361.3028514,United States,mobile,2020-11-10 02:31:51.234013 UTC,2020-11-10 23:14:14.844793 UTC,1242.38
2020-11-10,80277576.8732584,South Korea,desktop,2020-11-10 03:13:08.397422 UTC,2020-11-10 22:11:19.714035 UTC,1138.18
2020-11-10,63892836.9604585,United States,desktop,2020-11-10 09:34:36.794667 UTC,2020-11-10 23:25:42.778893 UTC,831.08
2020-11-10,8179718.62840107,United States,mobile,2020-11-10 08:44:31.844558 UTC,2020-11-10 18:39:41.264090 UTC,595.15
2020-11-10,29303146.9109541,United States,desktop,2020-11-10 14:19:51.029036 UTC,2020-11-10 20:24:48.658582 UTC,364.95
2020-11-10,8841256.10336359,United States,mobile,2020-11-10 13:54:53.576433 UTC,2020-11-10 19:24:23.133131 UTC,329.48
2020-11-10,7228205337.70175,United States,mobile,2020-11-10 09:06:08.504967 UTC,2020-11-10 14:03:17.060942 UTC,297.13
2020-11-10,79964492.7086086,United States,desktop,2020-11-10 13:57:36.603760 UTC,2020-11-10 18:40:19.957774 UTC,282.72
2020-11-10,2471419.83771808,United States,desktop,2020-11-10 15:27:33.116197 UTC,2020-11-10 18:20:14.011211 UTC,172.67
2020-11-10,56510127.1423902,United States,mobile,2020-11-10 01:01:30.698174 UTC,2020-11-10 03:50:13.008581 UTC,168.7
2020-11-10,8145084.5899177,(not set),desktop,2020-11-10 11:33:48.373135 UTC,2020-11-10 14:21:21.906113 UTC,167.55
2020-11-10,56920896.3476155,Colombia,mobile,2020-11-10 08:22:57.579046 UTC,2020-11-10 09:43:22.745352 UTC,80.42
2020-11-10,5369092.72481768,United States,mobile,2020-11-10 02:21:03.771585 UTC,2020-11-10 03:16:05.978398 UTC,55.03
2020-11-10,37510341.8549295,United States,desktop,2020-11-10 00:00:10.383050 UTC,2020-11-10 00:51:41.081816 UTC,51.5
2020-11-10,57239293.4773997,Mexico,desktop,2020-11-10 07:08:26.348198 UTC,2020-11-10 07:55:32.411488 UTC,47.1
2020-11-10,6060121.45439607,United States,desktop,2020-11-10 23:05:29.348095 UTC,2020-11-10 23:50:26.607751 UTC,44.95
2020-11-10,26923382.2344097,United States,mobile,2020-11-10 05:56:35.752426 UTC,2020-11-10 06:39:25.644141 UTC,42.82
2020-11-10,3149802.93992367,Hungary,desktop,2020-11-10 01:50:26.130912 UTC,2020-11-10 02:28:51.498101 UTC,38.42
2020-11-10,21732519.8875634,Egypt,desktop,2020-11-10 00:58:02.342411 UTC,2020-11-10 01:33:38.746151 UTC,35.6
2020-11-10,29823170.8766735,France,mobile,2020-11-10 04:14:10.807129 UTC,2020-11-10 04:48:34.610862 UTC,34.38
2020-11-10,6677819.73336647,France,desktop,2020-11-10 12:53:29.829085 UTC,2020-11-10 13:24:50.406862 UTC,31.33
2020-11-10,1393292.73400255,India,desktop,2020-11-10 06:53:20.194821 UTC,2020-11-10 07:23:34.921151 UTC,30.23
2020-11-10,12557240.6917222,China,mobile,2020-11-10 13:35:37.771308 UTC,2020-11-10 14:01:14.879736 UTC,25.62
2020-11-10,2683899.4810834,Canada,desktop,2020-11-10 08:07:01.513908 UTC,2020-11-10 08:32:32.594218 UTC,25.52
2020-11-10,26950848.2753147,France,mobile,2020-11-10 04:38:18.526417 UTC,2020-11-10 05:03:36.557802 UTC,25.3
2020-11-10,36721083.2087862,United States,desktop,2020-11-10 16:56:43.999634 UTC,2020-11-10 17:20:27.013144 UTC,23.72
2020-11-10,2541331.29315287,Taiwan,desktop,2020-11-10 15:05:04.738530 UTC,2020-11-10 15:28:01.848399 UTC,22.95
2020-11-10,13072394.0835249,India,desktop,2020-11-10 08:35:10.279036 UTC,2020-11-10 08:54:51.089641 UTC,19.67
2020-11-10,5305364.27873109,Japan,mobile,2020-11-10 08:22:51.512020 UTC,2020-11-10 08:42:08.663328 UTC,19.28
2020-11-10,71814363.9032514,United States,mobile,2020-11-10 22:42:14.583014 UTC,2020-11-10 23:01:00.372467 UTC,18.75
2020-11-10,5299488.052249,Italy,desktop,2020-11-10 14:55:24.358781 UTC,2020-11-10 15:14:03.236492 UTC,18.63
2020-11-10,2788577.19976167,(not set),desktop,2020-11-10 16:46:11.772665 UTC,2020-11-10 17:04:45.398131 UTC,18.55
2020-11-10,3773899.42237066,United States,mobile,2020-11-10 06:09:43.463483 UTC,2020-11-10 06:27:43.993419 UTC,18.0
2020-11-10,53379384.0448742,United States,desktop,2020-11-10 20:50:03.752195 UTC,2020-11-10 21:07:25.916303 UTC,17.37
2020-11-10,47865957.1450554,Ecuador,mobile,2020-11-10 00:48:19.507094 UTC,2020-11-10 01:04:52.843258 UTC,16.55
2020-11-10,61814372.5358538,India,desktop,2020-11-10 01:07:51.188918 UTC,2020-11-10 01:22:49.455753 UTC,14.97
2020-11-10,1845677.69760174,India,mobile,2020-11-10 01:30:54.843618 UTC,2020-11-10 01:43:28.816449 UTC,12.55
2020-11-10,2730927.70854203,Brazil,desktop,2020-11-10 11:45:18.858884 UTC,2020-11-10 11:57:26.511145 UTC,12.12
2020-11-10,31221912.1297666,United States,mobile,2020-11-10 20:31:45.386118 UTC,2020-11-10 20:43:50.157413 UTC,12.07
2020-11-10,98020186.6825178,Germany,mobile,2020-11-10 21:37:49.095001 UTC,2020-11-10 21:49:41.719871 UTC,11.87
2020-11-10,76741959.6484496,United States,desktop,2020-11-10 21:23:35.435453 UTC,2020-11-10 21:35:25.865294 UTC,11.83
2020-11-10,7098458.65291781,Canada,desktop,2020-11-10 11:16:32.844453 UTC,2020-11-10 11:28:06.172294 UTC,11.55
2020-11-10,2582271.71333594,Taiwan,mobile,2020-11-10 17:59:11.031911 UTC,2020-11-10 18:09:58.349522 UTC,10.78
2020-11-10,19741720.427612,Japan,desktop,2020-11-10 14:34:03.495681 UTC,2020-11-10 14:44:38.662318 UTC,10.58
2020-11-10,44454431.4398109,Turkey,mobile,2020-11-10 13:05:07.459459 UTC,2020-11-10 13:15:27.245439 UTC,10.32
2020-11-10,1835497.61483043,India,desktop,2020-11-10 08:48:17.590273 UTC,2020-11-10 08:58:24.529202 UTC,10.1
2020-11-10,4323466.53261003,United States,desktop,2020-11-10 08:04:54.254216 UTC,2020-11-10 08:14:02.071995 UTC,9.12
2020-11-10,8700955.15845218,Canada,desktop,2020-11-10 10:00:36.366108 UTC,2020-11-10 10:09:06.392648 UTC,8.5
2020-11-10,63478695.0837863,India,mobile,2020-11-10 18:18:13.960944 UTC,2020-11-10 18:26:39.469129 UTC,8.42
2020-11-10,76702541.1934185,South Korea,mobile,2020-11-10 06:22:47.882966 UTC,2020-11-10 06:31:02.428948 UTC,8.23
2020-11-10,46048757.5367659,United States,mobile,2020-11-10 06:55:05.410003 UTC,2020-11-10 07:02:36.338139 UTC,7.5
2020-11-10,97619147.3055572,United States,mobile,2020-11-10 01:40:24.654796 UTC,2020-11-10 01:47:50.541830 UTC,7.42
2020-11-10,2582329.78984702,China,desktop,2020-11-10 23:52:48.612402 UTC,2020-11-10 23:59:00.651071 UTC,6.2
2020-11-10,4277978.47894736,United Kingdom,mobile,2020-11-10 23:32:27.677048 UTC,2020-11-10 23:38:38.283942 UTC,6.17
2020-11-10,7113433.37426647,United States,desktop,2020-11-10 08:54:25.724535 UTC,2020-11-10 09:00:29.853877 UTC,6.07
2020-11-10,42795253.5783224,India,mobile,2020-11-10 18:25:33.530992 UTC,2020-11-10 18:30:56.744975 UTC,5.38
2020-11-10,6564582209.9323,Slovenia,mobile,2020-11-10 01:22:26.768851 UTC,2020-11-10 01:27:14.890153 UTC,4.8
2020-11-10,5930841.33870566,United Kingdom,mobile,2020-11-10 17:08:03.346033 UTC,2020-11-10 17:12:48.633240 UTC,4.75
2020-11-10,38517726.1623544,Saudi Arabia,desktop,2020-11-10 03:33:09.729513 UTC,2020-11-10 03:37:49.191342 UTC,4.65
2020-11-10,45336872.3281971,United States,desktop,2020-11-10 11:09:57.557806 UTC,2020-11-10 11:14:08.013623 UTC,4.17
2020-11-10,7387564.38777872,Russia,mobile,2020-11-10 13:30:09.284775 UTC,2020-11-10 13:33:55.509988 UTC,3.77
2020-11-10,17857622.4039601,United States,desktop,2020-11-10 04:21:12.951423 UTC,2020-11-10 04:24:45.692503 UTC,3.53
2020-11-10,5312155.74100922,United States,desktop,2020-11-10 11:58:00.927854 UTC,2020-11-10 12:00:55.167256 UTC,2.9
2020-11-10,1595768.35867626,India,desktop,2020-11-10 05:51:28.529900 UTC,2020-11-10 05:53:46.606493 UTC,2.3
2020-11-11,1197596.69713142,Malaysia,mobile,2020-11-11 00:00:09.524077 UTC,2020-11-11 22:02:59.937128 UTC,1322.83
2020-11-11,3195540.93324206,United Kingdom,desktop,2020-11-11 01:38:09.715533 UTC,2020-11-11 18:29:52.870836 UTC,1011.72
2020-11-11,75857592.421598,Israel,desktop,2020-11-11 02:28:44.899260 UTC,2020-11-11 13:41:16.628557 UTC,672.52
2020-11-11,3138661.72154243,Germany,mobile,2020-11-11 14:55:13.923174 UTC,2020-11-11 21:52:15.732406 UTC,417.02
2020-11-11,2490104.64683682,United States,desktop,2020-11-11 08:22:56.358131 UTC,2020-11-11 14:34:31.331164 UTC,371.57
2020-11-11,3807582.76735947,United States,desktop,2020-11-11 03:44:33.147100 UTC,2020-11-11 09:00:47.203196 UTC,316.23
2020-11-11,67555647.7819115,United States,desktop,2020-11-11 03:36:52.197190 UTC,2020-11-11 08:32:26.387652 UTC,295.57
2020-11-11,87100826.2061583,India,mobile,2020-11-11 02:14:07.508637 UTC,2020-11-11 06:48:44.165767 UTC,274.6
2020-11-11,11349260.6217093,India,desktop,2020-11-11 06:56:45.795484 UTC,2020-11-11 11:22:25.627201 UTC,265.65
2020-11-11,91803638.1469968,United States,mobile,2020-11-11 02:31:45.125817 UTC,2020-11-11 06:17:17.629084 UTC,225.53
2020-11-11,51608821.0291355,United States,mobile,2020-11-11 07:17:23.172667 UTC,2020-11-11 10:28:02.532566 UTC,190.65
2020-11-11,1775013.38961272,India,desktop,2020-11-11 19:10:17.549346 UTC,2020-11-11 21:00:26.100157 UTC,110.13
2020-11-11,4729706.47153723,United States,desktop,2020-11-11 17:54:27.316584 UTC,2020-11-11 19:21:22.836258 UTC,86.92
2020-11-11,16788587.4608873,United States,mobile,2020-11-11 05:42:47.569941 UTC,2020-11-11 06:51:44.548718 UTC,68.93
2020-11-11,65347516.5438714,United Kingdom,mobile,2020-11-11 01:25:01.129846 UTC,2020-11-11 02:33:24.445690 UTC,68.38
2020-11-11,16313863.626351,United States,desktop,2020-11-11 03:49:25.865304 UTC,2020-11-11 04:42:11.714805 UTC,52.75
2020-11-11,89960826.1583245,Canada,mobile,2020-11-11 05:12:04.786449 UTC,2020-11-11 05:53:57.177836 UTC,41.87
2020-11-11,75832834.9618965,United States,mobile,2020-11-11 00:38:39.390320 UTC,2020-11-11 01:12:31.040914 UTC,33.85
2020-11-11,1132369.28160529,Russia,mobile,2020-11-11 08:03:10.858954 UTC,2020-11-11 08:32:45.593219 UTC,29.57
2020-11-11,12425101.9463695,United States,desktop,2020-11-11 00:08:33.708510 UTC,2020-11-11 00:36:02.265096 UTC,27.47
2020-11-11,3678796.0209524,India,desktop,2020-11-11 09:47:08.410888 UTC,2020-11-11 10:13:58.149560 UTC,26.82
2020-11-11,6759062.89339479,United States,mobile,2020-11-11 22:14:50.557823 UTC,2020-11-11 22:40:58.097079 UTC,26.12
2020-11-11,2084240.00913533,United States,desktop,2020-11-11 13:30:24.390185 UTC,2020-11-11 13:53:15.302028 UTC,22.83
2020-11-11,50569879.3752778,Canada,desktop,2020-11-11 02:11:34.577009 UTC,2020-11-11 02:33:51.483768 UTC,22.27
2020-11-11,4190412.62391401,Canada,mobile,2020-11-11 08:11:59.904969 UTC,2020-11-11 08:34:01.312642 UTC,22.02
2020-11-11,43794605.3591233,China,desktop,2020-11-11 17:25:17.021749 UTC,2020-11-11 17:46:34.102124 UTC,21.28
2020-11-11,65605548.5393118,Malaysia,mobile,2020-11-11 17:36:51.167651 UTC,2020-11-11 17:55:40.990126 UTC,18.82
2020-11-11,15109615.7675793,Taiwan,mobile,2020-11-11 12:44:31.568108 UTC,2020-11-11 13:01:32.116625 UTC,17.0
2020-11-11,53769790.5488226,United States,desktop,2020-11-11 22:04:03.694425 UTC,2020-11-11 22:20:58.602569 UTC,16.9
2020-11-11,12485307.5806877,United States,desktop,2020-11-11 08:59:03.650177 UTC,2020-11-11 09:15:56.322593 UTC,16.87
